"from","to","z_score","raw_weight","agreement_rate","total_votes","weight","width","color"
"CDA","SP",-0.364471385036773,183,0.596091205211726,307,-0.364471385036773,1.31776430748161,"#80808026"
"VVD","CDA",0.733084490358055,236,0.732919254658385,322,0.733084490358055,1.86654224517903,"#80808026"
"Volt","CDA",0.401746867597352,220,0.711974110032362,309,0.401746867597352,1.70087343379868,"#80808026"
"D66","ChristenUnie",0.836627497470775,241,0.732522796352584,329,0.836627497470775,1.91831374873539,"#80808026"
"ChristenUnie","DENK",0.298203860484633,215,0.676100628930818,318,0.298203860484633,1.64910193024232,"#80808026"
"FVD","ChristenUnie",-0.633683203529844,170,0.54140127388535,314,-0.633683203529844,1.18315839823508,"#80808026"
"GroenLinks-PvdA","ChristenUnie",0.940170504583495,246,0.719298245614035,342,0.940170504583495,1.97008525229175,"#80808026"
"JA21","ChristenUnie",-0.115968167966246,195,0.641447368421053,304,-0.115968167966246,1.44201591601688,"#80808026"
"NSC","ChristenUnie",1.29221672876674,263,0.72054794520548,365,1.29221672876674,2.14610836438337,"#4D4D4DCC"
"ChristenUnie","PVV",-0.6129746021073,171,0.477653631284916,358,-0.6129746021073,1.19351269894635,"#80808026"
"ChristenUnie","PvdD",0.401746867597352,220,0.64327485380117,342,0.401746867597352,1.70087343379868,"#80808026"
"SGP","ChristenUnie",1.06442211311876,252,0.752238805970149,335,1.06442211311876,2.03221105655938,"#4D4D4DCC"
"ChristenUnie","SP",0.65025008466788,232,0.696696696696697,333,0.65025008466788,1.82512504233394,"#80808026"
"VVD","ChristenUnie",-0.24021977650151,189,0.625827814569536,302,-0.24021977650151,1.37989011174925,"#80808026"
"Volt","ChristenUnie",0.670958686090424,233,0.766447368421053,304,0.670958686090424,1.83547934304521,"#80808026"
"D66","DENK",0.65025008466788,232,0.725,320,0.65025008466788,1.82512504233394,"#80808026"
"FVD","D66",-0.737226210642564,165,0.452054794520548,365,-0.737226210642564,1.13138689467872,"#80808026"
"GroenLinks-PvdA","D66",1.66497155437253,281,0.819241982507289,343,1.66497155437253,2.33248577718627,"#4D4D4DCC"
"D66","JA21",-0.592266000684756,172,0.589041095890411,292,-0.592266000684756,1.20386699965762,"#80808026"
"NSC","D66",1.02300491027367,250,0.659630606860158,379,1.02300491027367,2.01150245513684,"#4D4D4DCC"
"D66","PVV",-0.571557399262212,173,0.463806970509383,373,-0.571557399262212,1.21422130036889,"#80808026"
"D66","PvdD",0.608832881822792,230,0.723270440251572,318,0.608832881822792,1.8044164409114,"#80808026"
"SGP","D66",0.0289920419915616,202,0.641269841269841,315,0.0289920419915616,1.51449602099578,"#80808026"
"D66","SP",0.857336098893319,242,0.765822784810127,316,0.857336098893319,1.92866804944666,"#80808026"
"VVD","D66",-0.074550965121158,197,0.577712609970675,341,-0.074550965121158,1.46272451743942,"#80808026"
"Volt","D66",1.43717693872455,270,0.876623376623377,308,1.43717693872455,2.21858846936227,"#4D4D4DCC"
"FVD","DENK",-0.737226210642564,165,0.489614243323442,337,-0.737226210642564,1.13138689467872,"#80808026"
"GroenLinks-PvdA","DENK",0.919461903160951,245,0.768025078369906,319,0.919461903160951,1.95973095158048,"#80808026"
"JA21","DENK",-1.52415306469923,127,0.455197132616487,279,-1.52415306469923,0.737923467650383,"#80808026"
"NSC","DENK",-0.260928377924053,188,0.561194029850746,335,-0.260928377924053,1.36953581103797,"#80808026"
"PVV","DENK",-1.15139823909344,145,0.417867435158501,347,-1.15139823909344,0.924300880453279,"#80808026"
"DENK","PvdD",0.733084490358055,236,0.773770491803279,305,0.733084490358055,1.86654224517903,"#80808026"
"SGP","DENK",-0.6129746021073,171,0.54983922829582,311,-0.6129746021073,1.19351269894635,"#80808026"
