"from","to","weight","raw_weight","agreement_rate","total_votes","width","color"
"Omtzigt","SP",0.228657891603031,650,0.591985428051002,1098,0.5,"#80808014"
"PvdA","SP",1.50066824218045,934,0.849090909090909,1100,1.67820348478375,"#808080D9"
"FVD","SP",-0.496925477388315,488,0.442831215970962,1102,0.555713810948108,"#80808014"
"Ephraim","SP",-2.16307988025733,116,0.105550500454959,1099,2.41898115178275,"#80808014"
"SP","GroenLinks",1.49618933249532,933,0.847411444141689,1101,1.67319470160946,"#808080D9"
"Fractie Den Haan","SP",0.640717582635153,742,0.674545454545455,1100,0.716517115320705,"#80808014"
"BIJ1","SGP",-0.0848657863561929,580,0.530164533820841,1094,0.5,"#80808014"
"BIJ1","PVV",-0.362558186834362,518,0.473491773308958,1094,0.5,"#80808014"
"PvdD","BIJ1",1.42004786784808,916,0.838060384263495,1093,1.58804538764659,"#808080D9"
"JA21","BIJ1",-0.6357716776274,457,0.418498168498169,1092,0.710986089350994,"#80808014"
"Volt","BIJ1",1.29015948697926,887,0.812271062271062,1092,1.44279067559227,"#808080D9"
"BIJ1","VVD",-0.537235664554501,479,0.437442922374429,1095,0.600792859516688,"#80808014"
"Omtzigt","BIJ1",0.0181491364018377,603,0.552197802197802,1092,0.5,"#80808014"
"PvdA","BIJ1",1.32599076446031,895,0.818847209515096,1093,1.48286094098656,"#808080D9"
"FVD","BIJ1",-0.734307690700299,435,0.397260273972603,1095,0.821179319185301,"#80808014"
"BIJ1","Ephraim",-2.03319149938851,145,0.132662397072278,1093,2.27372643972843,"#80808014"
"BIJ1","GroenLinks",1.32599076446031,895,0.818098720292505,1094,1.48286094098656,"#808080D9"
"Fractie Den Haan","BIJ1",0.613844124524362,736,0.672760511882998,1094,0.686464416274985,"#80808014"
"SGP","PVV",0.537702659877123,719,0.652450090744102,1102,0.601315102312112,"#80808014"
"PvdD","SGP",0.000233497661310616,599,0.543557168784029,1102,0.5,"#80808014"
"JA21","SGP",0.779563782874238,773,0.704007285974499,1098,0.871789393723592,"#80808014"
"Volt","SGP",0.300320446565139,666,0.60655737704918,1098,0.5,"#80808014"
"SGP","VVD",0.73477468602292,763,0.691749773345422,1103,0.821701561980725,"#80808014"
"Omtzigt","SGP",0.78404269255937,774,0.704918032786885,1098,0.876798176897878,"#80808014"
"PvdA","SGP",0.170432065696318,637,0.579090909090909,1100,0.5,"#80808014"
"FVD","SGP",0.40333536932317,689,0.624660018132366,1103,0.5,"#80808014"
"Ephraim","SGP",-1.77341473765087,203,0.184713375796178,1099,1.98321701561981,"#80808014"
"SGP","GroenLinks",0.174910975381449,638,0.578947368421053,1102,0.5,"#80808014"
"Fractie Den Haan","SGP",-0.044555599190007,589,0.535454545454545,1100,0.5,"#80808014"
"PvdD","PVV",-0.371516006204626,516,0.468239564428312,1102,0.5,"#80808014"
"JA21","PVV",1.0706929124078,838,0.763205828779599,1098,1.19736030005223,"#808080D9"
"Volt","PVV",-0.367037096519494,517,0.470856102003643,1098,0.5,"#80808014"
"VVD","PVV",0.116685149474737,625,0.566123188405797,1104,0.5,"#80808014"
"Omtzigt","PVV",0.152516426955791,633,0.576502732240437,1098,0.5,"#80808014"
"PvdA","PVV",-0.317769089983045,528,0.48,1100,0.5,"#80808014"
"FVD","PVV",1.03038272524162,829,0.752268602540835,1102,1.15228125148365,"#808080D9"
"Ephraim","PVV",-1.80924601513192,195,0.177434030937216,1099,2.0232872810141,"#80808014"
"PVV","GroenLinks",-0.313290180297913,529,0.479601087941976,1103,0.5,"#80808014"
"Fractie Den Haan","PVV",-0.505883296758579,486,0.441818181818182,1100,0.565731377296681,"#80808014"
"JA21","PvdD",-0.716392051959772,439,0.400182315405652,1097,0.801144186488154,"#80808014"
"Volt","PvdD",1.50962606155072,936,0.853236098450319,1097,1.68822105113232,"#808080D9"
"PvdD","VVD",-0.474530928962657,493,0.446962828649139,1103,0.530669895076674,"#80808014"
"Omtzigt","PvdD",0.143558607585527,631,0.575205104831358,1097,0.5,"#80808014"
"PvdA","PvdD",1.75148718454783,990,0.900818926296633,1099,1.9586953425438,"#808080D9"
"FVD","PvdD",-0.752223329440826,431,0.391107078039927,1102,0.841214451882448,"#80808014"
"PvdD","Ephraim",-2.25265807395997,96,0.0873521383075523,1099,2.51915681526848,"#80808014"
"PvdD","GroenLinks",1.75596609423296,991,0.899274047186933,1102,1.96370412571808,"#808080D9"
"Fractie Den Haan","PvdD",0.645196492320285,743,0.67606915377616,1099,0.721525898494992,"#80808014"
"JA21","Volt",-0.510362206443711,485,0.442518248175182,1096,0.570740160470968,"#80808014"
"JA21","VVD",0.488434653340673,708,0.644222020018198,1099,0.546218487394958,"#80808014"
"Omtzigt","JA21",0.161474246326054,635,0.579379562043796,1096,0.5,"#80808014"
"PvdA","JA21",-0.622334948572005,460,0.419325432999088,1097,0.695959739828134,"#80808014"
"FVD","JA21",1.09756637051859,844,0.767970882620564,1099,1.22741299909794,"#808080D9"
"JA21","Ephraim",-1.65696308583744,229,0.208751139471285,1097,1.85298865308835,"#80808014"
"JA21","GroenLinks",-0.622334948572005,460,0.418943533697632,1098,0.695959739828134,"#80808014"
"Fractie Den Haan","JA21",-0.496925477388315,488,0.444444444444444,1098,0.555713810948108,"#80808014"
"Volt","VVD",0.0360647751423647,607,0.552320291173794,1099,0.5,"#80808014"
"Omtzigt","Volt",0.425729917748828,694,0.633211678832117,1096,0.5,"#80808014"
"PvdA","Volt",1.80523410076941,1002,0.913400182315406,1097,2.01880074063524,"#808080D9"
"FVD","Volt",-0.828364794088066,414,0.376706096451319,1099,0.926363765845321,"#80808014"
"Volt","Ephraim",-2.20339006742352,107,0.097538742023701,1097,2.46406020035133,"#80808014"
"Volt","GroenLinks",1.80075519108428,1001,0.911657559198543,1098,2.01379195746095,"#808080D9"
"Fractie Den Haan","Volt",0.770605963503974,771,0.702185792349727,1098,0.861771827375018,"#80808014"
"Omtzigt","VVD",0.425729917748828,694,0.631483166515014,1099,0.5,"#80808014"
"PvdA","VVD",-0.147570521948038,566,0.514078110808356,1101,0.5,"#80808014"
"FVD","VVD",0.00919131703157415,601,0.544877606527652,1103,0.5,"#80808014"
"Ephraim","VVD",-1.89882420883456,175,0.159090909090909,1100,2.12346294449983,"#80808014"
"VVD","GroenLinks",-0.138612702577774,568,0.514492753623188,1104,0.5,"#80808014"
"Fractie Den Haan","VVD",-0.0983025154115882,577,0.524069028156222,1101,0.5,"#80808014"
"Omtzigt","PvdA",0.291362627194875,664,0.605287146763901,1097,0.5,"#80808014"
"Omtzigt","FVD",-0.169965070373696,561,0.510464058234759,1099,0.5,"#80808014"
"Omtzigt","Ephraim",-1.45093324032138,275,0.250683682771194,1097,1.62258462707117,"#80808014"
"Omtzigt","GroenLinks",0.291362627194875,664,0.604735883424408,1098,0.5,"#80808014"
"Omtzigt","Fractie Den Haan",-0.17892288974396,559,0.509107468123862,1098,0.5,"#80808014"
"FVD","PvdA",-0.86419607156912,406,0.369090909090909,1100,0.966434031239614,"#80808014"
"PvdA","Ephraim",-2.24817916427484,97,0.0883424408014572,1098,2.51414803209419,"#80808014"
"PvdA","GroenLinks",2.23968834022719,1099,0.998183469573115,1101,2.50465270854104,"#808080D9"
"Fractie Den Haan","PvdA",0.837789608780951,786,0.715195632393085,1099,0.936903574989318,"#80808014"
"FVD","Ephraim",-1.72414673111442,214,0.194545454545455,1100,1.92812040070265,"#80808014"
"FVD","GroenLinks",-0.859717161883988,407,0.369328493647913,1102,0.961425248065328,"#80808014"
"FVD","Fractie Den Haan",-0.886590619994779,401,0.364214350590372,1101,0.991477947111048,"#80808014"
"Ephraim","GroenLinks",-2.2437002545897,98,0.089171974522293,1099,2.50913924891991,"#80808014"
"Fractie Den Haan","Ephraim",-2.33327844829234,78,0.0709736123748863,1099,2.60931491240564,"#80808014"
"Fractie Den Haan","GroenLinks",0.833310699095819,785,0.713636363636364,1100,0.931894791815032,"#80808014"
"D66","D66",-2.68263340373262,0,0,6,3,"#80808014"
