"from","to","z_score","raw_weight","agreement_rate","total_votes","weight","width","color"
"Groep Van Haga","SGP",0.590111989199054,2246,0.67834491090305,3311,0.590111989199054,1.79505599459953,"#80808026"
"PVV","FVD",0.952581457887615,2539,0.763609022556391,3325,0.952581457887615,1.97629072894381,"#80808026"
"FVD","BIJ1",-0.666778728164693,1230,0.373860182370821,3290,-0.666778728164693,1.16661063591765,"#80808026"
"BBB","FVD",0.476299050225171,2154,0.652134423251589,3303,0.476299050225171,1.73814952511259,"#80808026"
"CDA","FVD",-0.137301142503587,1658,0.498946734878122,3323,-0.137301142503587,1.43134942874821,"#80808026"
"PvdA","FVD",-0.549254497702532,1325,0.399457340970757,3317,-0.549254497702532,1.22537275114873,"#80808026"
"FVD","GroenLinks",-0.545543206214253,1328,0.399158400961827,3327,-0.545543206214253,1.22722839689287,"#80808026"
"D66","FVD",-0.503481902680427,1362,0.408518296340732,3334,-0.503481902680427,1.24825904865979,"#80808026"
"FVD","VVD",-0.110085004922876,1680,0.504807692307692,3328,-0.110085004922876,1.44495749753856,"#80808026"
"FVD","G<U+00FC>ndogan",-0.908012674902814,1035,0.313541351105726,3301,-0.908012674902814,1.04599366254859,"#80808026"
"Omtzigt","FVD",-0.178125348874654,1625,0.492573507123371,3299,-0.178125348874654,1.41093732556267,"#80808026"
"FVD","JA21",0.822686255797857,2434,0.736459909228442,3305,0.822686255797857,1.91134312789893,"#80808026"
"Fractie Den Haan","FVD",-0.526986748772859,1343,0.406476997578692,3304,-0.526986748772859,1.23650662561357,"#80808026"
"FVD","ChristenUnie",-0.378535089241708,1463,0.441727053140097,3312,-0.378535089241708,1.31073245537915,"#80808026"
"FVD","SP",-0.231320526873316,1582,0.475932611311673,3324,-0.231320526873316,1.38433973656334,"#80808026"
"PvdD","FVD",-0.449049627519005,1406,0.424645122319541,3311,-0.449049627519005,1.2754751862405,"#80808026"
"FVD","Groep Van Haga",1.09608472876773,2655,0.800904977375566,3315,1.09608472876773,2.04804236438386,"#4D4D4DCC"
"PVV","BIJ1",-0.415648004124496,1433,0.434637549287231,3297,-0.415648004124496,1.29217599793775,"#80808026"
"BBB","PVV",0.767016883473676,2389,0.721534279673815,3311,0.767016883473676,1.88350844173684,"#80808026"
